2013-12-02 01:58:23 status unpacked consolekit:armhf 0.4.5-3.1
2013-12-02 01:58:23 status half-configured consolekit:armhf 0.4.5-3.1
2013-12-02 01:58:23 status installed consolekit:armhf 0.4.5-3.1
2013-12-02 01:58:23 configure eject:armhf 2.1.5+deb1+cvs20081104-13 <none>
2013-12-02 01:58:23 status unpacked eject:armhf 2.1.5+deb1+cvs20081104-13
2013-12-02 01:58:23 status half-configured eject:armhf 2.1.5+deb1+cvs20081104-13
2013-12-02 01:58:23 status installed eject:armhf 2.1.5+deb1+cvs20081104-13
2013-12-02 01:58:23 configure libhal1:armhf 0.5.14-8 <none>
2013-12-02 01:58:23 status unpacked libhal1:armhf 0.5.14-8
2013-12-02 01:58:23 status half-configured libhal1:armhf 0.5.14-8
2013-12-02 01:58:23 status installed libhal1:armhf 0.5.14-8
2013-12-02 01:58:23 configure libhal-storage1:armhf 0.5.14-8 <none>
2013-12-02 01:58:23 status unpacked libhal-storage1:armhf 0.5.14-8
2013-12-02 01:58:23 status half-configured libhal-storage1:armhf 0.5.14-8
2013-12-02 01:58:24 status installed libhal-storage1:armhf 0.5.14-8
2013-12-02 01:58:24 configure hal-info:all 20091130-1 <none>
2013-12-02 01:58:24 status unpacked hal-info:all 20091130-1
2013-12-02 01:58:24 status half-configured hal-info:all 20091130-1
2013-12-02 01:58:24 status installed hal-info:all 20091130-1
2013-12-02 01:58:24 configure hal:armhf 0.5.14-8 <none>
2013-12-02 01:58:24 status unpacked hal:armhf 0.5.14-8
2013-12-02 01:58:24 status unpacked hal:armhf 0.5.14-8
2013-12-02 01:58:24 status unpacked hal:armhf 0.5.14-8
2013-12-02 01:58:24 status half-configured hal:armhf 0.5.14-8
2013-12-02 01:58:26 status installed hal:armhf 0.5.14-8
2013-12-02 01:58:26 configure hdparm:armhf 9.39-1+b1 <none>
2013-12-02 01:58:26 status unpacked hdparm:armhf 9.39-1+b1
2013-12-02 01:58:26 status unpacked hdparm:armhf 9.39-1+b1
2013-12-02 01:58:26 status unpacked hdparm:armhf 9.39-1+b1
2013-12-02 01:58:26 status unpacked hdparm:armhf 9.39-1+b1
2013-12-02 01:58:26 status unpacked hdparm:armhf 9.39-1+b1
2013-12-02 01:58:26 status half-configured hdparm:armhf 9.39-1+b1
2013-12-02 01:58:26 status installed hdparm:armhf 9.39-1+b1
2013-12-02 01:58:26 configure libpam-ck-connector:armhf 0.4.5-3.1 <none>
2013-12-02 01:58:26 status unpacked libpam-ck-connector:armhf 0.4.5-3.1
2013-12-02 01:58:26 status half-configured libpam-ck-connector:armhf 0.4.5-3.1
2013-12-02 01:58:30 status installed libpam-ck-connector:armhf 0.4.5-3.1
2013-12-02 01:58:30 configure powermgmt-base:armhf 1.31 <none>
2013-12-02 01:58:30 status unpacked powermgmt-base:armhf 1.31
2013-12-02 01:58:30 status half-configured powermgmt-base:armhf 1.31
2013-12-02 01:58:30 status installed powermgmt-base:armhf 1.31
2013-12-02 01:58:30 configure pm-utils:all 1.4.1-9 <none>
2013-12-02 01:58:30 status unpacked pm-utils:all 1.4.1-9
2013-12-02 01:58:30 status unpacked pm-utils:all 1.4.1-9
2013-12-02 01:58:30 status unpacked pm-utils:all 1.4.1-9
2013-12-02 01:58:30 status half-configured pm-utils:all 1.4.1-9
2013-12-02 01:58:30 status installed pm-utils:all 1.4.1-9
2013-12-02 02:11:09 startup packages remove
2013-12-02 02:11:09 status installed hal:armhf 0.5.14-8
2013-12-02 02:11:09 remove hal:armhf 0.5.14-8 <none>
2013-12-02 02:11:09 status half-configured hal:armhf 0.5.14-8
2013-12-02 02:11:09 status half-installed hal:armhf 0.5.14-8
2013-12-02 02:11:09 status config-files hal:armhf 0.5.14-8
2013-12-02 02:11:09 status config-files hal:armhf 0.5.14-8
2013-12-02 02:11:09 status installed pmount:armhf 0.9.23-2
2013-12-02 02:11:09 remove pmount:armhf 0.9.23-2 <none>
2013-12-02 02:11:09 status half-configured pmount:armhf 0.9.23-2
2013-12-02 02:11:09 status half-installed pmount:armhf 0.9.23-2
2013-12-02 02:11:10 status config-files pmount:armhf 0.9.23-2
2013-12-02 02:11:10 status config-files pmount:armhf 0.9.23-2
2013-12-02 02:11:37 startup packages remove
2013-12-02 02:11:37 status installed consolekit:armhf 0.4.5-3.1
2013-12-02 02:11:37 remove consolekit:armhf 0.4.5-3.1 <none>
2013-12-02 02:11:37 status half-configured consolekit:armhf 0.4.5-3.1
2013-12-02 02:11:37 status half-installed consolekit:armhf 0.4.5-3.1
2013-12-02 02:11:37 status config-files consolekit:armhf 0.4.5-3.1
2013-12-02 02:11:37 status config-files consolekit:armhf 0.4.5-3.1
2013-12-02 02:11:37 status installed eject:armhf 2.1.5+deb1+cvs20081104-13
2013-12-02 02:11:37 remove eject:armhf 2.1.5+deb1+cvs20081104-13 <none>
2013-12-02 02:11:37 status half-configured eject:armhf 2.1.5+deb1+cvs20081104-13
2013-12-02 02:11:37 status half-installed eject:armhf 2.1.5+deb1+cvs20081104-13
2013-12-02 02:11:37 status config-files eject:armhf 2.1.5+deb1+cvs20081104-13
2013-12-02 02:11:37 status config-files eject:armhf 2.1.5+deb1+cvs20081104-13
2013-12-02 02:11:37 status config-files eject:armhf 2.1.5+deb1+cvs20081104-13
2013-12-02 02:11:37 status not-installed eject:armhf <none>
2013-12-02 02:11:37 status installed hal-info:all 20091130-1
2013-12-02 02:11:37 remove hal-info:all 20091130-1 <none>
2013-12-02 02:11:37 status half-configured hal-info:all 20091130-1
2013-12-02 02:11:37 status half-installed hal-info:all 20091130-1
2013-12-02 02:11:37 status config-files hal-info:all 20091130-1
2013-12-02 02:11:37 status config-files hal-info:all 20091130-1
2013-12-02 02:11:37 status config-files hal-info:all 20091130-1
2013-12-02 02:11:37 status not-installed hal-info:all <none>
2013-12-02 02:11:37 status installed hdparm:armhf 9.39-1+b1
2013-12-02 02:11:37 remove hdparm:armhf 9.39-1+b1 <none>
2013-12-02 02:11:37 status half-configured hdparm:armhf 9.39-1+b1
2013-12-02 02:11:37 status half-installed hdparm:armhf 9.39-1+b1
2013-12-02 02:11:37 status config-files hdparm:armhf 9.39-1+b1
2013-12-02 02:11:37 status config-files hdparm:armhf 9.39-1+b1
2013-12-02 02:11:37 status installed libpam-ck-connector:armhf 0.4.5-3.1
2013-12-02 02:11:37 remove libpam-ck-connector:armhf 0.4.5-3.1 <none>
2013-12-02 02:11:37 status half-configured libpam-ck-connector:armhf 0.4.5-3.1
2013-12-02 02:11:41 status half-installed libpam-ck-connector:armhf 0.4.5-3.1
2013-12-02 02:11:42 status config-files libpam-ck-connector:armhf 0.4.5-3.1
2013-12-02 02:11:42 status config-files libpam-ck-connector:armhf 0.4.5-3.1
2013-12-02 02:11:42 status config-files libpam-ck-connector:armhf 0.4.5-3.1
2013-12-02 02:11:42 status not-installed libpam-ck-connector:armhf <none>
2013-12-02 02:11:42 status installed libck-connector0:armhf 0.4.5-3.1
2013-12-02 02:11:42 remove libck-connector0:armhf 0.4.5-3.1 <none>
2013-12-02 02:11:42 status half-configured libck-connector0:armhf 0.4.5-3.1
2013-12-02 02:11:42 status half-installed libck-connector0:armhf 0.4.5-3.1
2013-12-02 02:11:42 status config-files libck-connector0:armhf 0.4.5-3.1
2013-12-02 02:11:43 status config-files libck-connector0:armhf 0.4.5-3.1
2013-12-02 02:11:43 status installed libdbus-glib-1-2:armhf 0.100.2-1
2013-12-02 02:11:43 remove libdbus-glib-1-2:armhf 0.100.2-1 <none>
2013-12-02 02:11:43 status half-configured libdbus-glib-1-2:armhf 0.100.2-1
2013-12-02 02:11:43 status half-installed libdbus-glib-1-2:armhf 0.100.2-1
2013-12-02 02:11:43 status config-files libdbus-glib-1-2:armhf 0.100.2-1
2013-12-02 02:11:43 status config-files libdbus-glib-1-2:armhf 0.100.2-1
2013-12-02 02:11:43 status installed libhal-storage1:armhf 0.5.14-8
2013-12-02 02:11:43 remove libhal-storage1:armhf 0.5.14-8 <none>
2013-12-02 02:11:43 status half-configured libhal-storage1:armhf 0.5.14-8
2013-12-02 02:11:43 status half-installed libhal-storage1:armhf 0.5.14-8
2013-12-02 02:11:43 status config-files libhal-storage1:armhf 0.5.14-8
2013-12-02 02:11:43 status config-files libhal-storage1:armhf 0.5.14-8
2013-12-02 02:11:44 status installed libhal1:armhf 0.5.14-8
2013-12-02 02:11:44 remove libhal1:armhf 0.5.14-8 <none>
2013-12-02 02:11:44 status half-configured libhal1:armhf 0.5.14-8
2013-12-02 02:11:44 status half-installed libhal1:armhf 0.5.14-8
2013-12-02 02:11:45 status config-files libhal1:armhf 0.5.14-8
2013-12-02 02:11:45 status config-files libhal1:armhf 0.5.14-8
2013-12-02 02:11:45 status installed libpolkit-gobject-1-0:armhf 0.105-3
2013-12-02 02:11:45 remove libpolkit-gobject-1-0:armhf 0.105-3 <none>
2013-12-02 02:11:45 status half-configured libpolkit-gobject-1-0:armhf 0.105-3
2013-12-02 02:11:45 status half-installed libpolkit-gobject-1-0:armhf 0.105-3
2013-12-02 02:11:45 status config-files libpolkit-gobject-1-0:armhf 0.105-3
2013-12-02 02:11:46 status config-files libpolkit-gobject-1-0:armhf 0.105-3
2013-12-02 02:11:46 status installed pm-utils:all 1.4.1-9
2013-12-02 02:11:46 remove pm-utils:all 1.4.1-9 <none>
2013-12-02 02:11:46 status half-configured pm-utils:all 1.4.1-9
2013-12-02 02:11:46 status half-installed pm-utils:all 1.4.1-9
2013-12-02 02:11:46 status config-files pm-utils:all 1.4.1-9
2013-12-02 02:11:46 status config-files pm-utils:all 1.4.1-9
2013-12-02 02:11:46 status installed powermgmt-base:armhf 1.31
2013-12-02 02:11:46 remove powermgmt-base:armhf 1.31 <none>
2013-12-02 02:11:46 status half-configured powermgmt-base:armhf 1.31
2013-12-02 02:11:46 status half-installed powermgmt-base:armhf 1.31
2013-12-02 02:11:46 status config-files powermgmt-base:armhf 1.31
2013-12-02 02:11:46 status config-files powermgmt-base:armhf 1.31
2013-12-02 02:11:46 status config-files powermgmt-base:armhf 1.31
2013-12-02 02:11:46 status not-installed powermgmt-base:armhf <none>
2014-02-08 15:09:03 startup archives unpack
2014-02-08 15:09:03 install libopts25:armhf <none> 1:5.12-0.1
2014-02-08 15:09:03 status half-installed libopts25:armhf 1:5.12-0.1
2014-02-08 15:09:04 status unpacked libopts25:armhf 1:5.12-0.1
2014-02-08 15:09:04 status unpacked libopts25:armhf 1:5.12-0.1
2014-02-08 15:09:04 install ntp:armhf <none> 1:4.2.6.p5+dfsg-2
2014-02-08 15:09:04 status half-installed ntp:armhf 1:4.2.6.p5+dfsg-2
2014-02-08 15:09:04 status unpacked ntp:armhf 1:4.2.6.p5+dfsg-2
2014-02-08 15:09:04 status unpacked ntp:armhf 1:4.2.6.p5+dfsg-2
2014-02-08 15:09:05 startup packages configure
2014-02-08 15:09:05 configure libopts25:armhf 1:5.12-0.1 <none>
2014-02-08 15:09:05 status unpacked libopts25:armhf 1:5.12-0.1
2014-02-08 15:09:05 status half-configured libopts25:armhf 1:5.12-0.1
2014-02-08 15:09:06 status installed libopts25:armhf 1:5.12-0.1
2014-02-08 15:09:06 configure ntp:armhf 1:4.2.6.p5+dfsg-2 <none>
2014-02-08 15:09:06 status unpacked ntp:armhf 1:4.2.6.p5+dfsg-2
2014-02-08 15:09:06 status unpacked ntp:armhf 1:4.2.6.p5+dfsg-2
2014-02-08 15:09:06 status unpacked ntp:armhf 1:4.2.6.p5+dfsg-2
2014-02-08 15:09:06 status unpacked ntp:armhf 1:4.2.6.p5+dfsg-2
2014-02-08 15:09:06 status unpacked ntp:armhf 1:4.2.6.p5+dfsg-2
2014-02-08 15:09:06 status unpacked ntp:armhf 1:4.2.6.p5+dfsg-2
2014-02-08 15:09:06 status half-configured ntp:armhf 1:4.2.6.p5+dfsg-2
2014-02-08 15:09:08 status installed ntp:armhf 1:4.2.6.p5+dfsg-2
